f0_,station,f1_,f2_
2020-06-15,KPIX,164,covid
2020-06-15,FOXNEWS,2133,covid
2020-06-15,CNN,6623,covid
2020-06-15,BBCNEWS,5634,covid
2020-06-15,KNTV,204,covid
2020-06-15,KGO,129,covid
2020-06-15,MSNBC,1622,covid
2020-06-16,KNTV,168,covid
2020-06-16,CNN,1683,covid
2020-06-16,MSNBC,4450,covid
2020-06-16,BBCNEWS,5790,covid
2020-06-16,KGO,133,covid
2020-06-16,FOXNEWS,3760,covid
2020-06-16,KPIX,59,covid
2020-06-17,KPIX,75,covid
2020-06-17,KNTV,271,covid
2020-06-17,MSNBC,4302,covid
2020-06-17,KGO,24,covid
2020-06-17,FOXNEWS,3357,covid
2020-06-17,CNN,2913,covid
2020-06-17,BBCNEWS,4956,covid
2020-06-18,FOXNEWS,1274,covid
2020-06-18,CNN,1557,covid
2020-06-18,BBCNEWS,11290,covid
2020-06-18,KPIX,24,covid
2020-06-18,MSNBC,3742,covid
2020-06-18,KNTV,160,covid
2020-06-18,KGO,64,covid
2020-06-19,KGO,59,covid
2020-06-19,KPIX,35,covid
2020-06-19,FOXNEWS,1510,covid
2020-06-19,MSNBC,3765,covid
2020-06-19,KNTV,335,covid
2020-06-19,BBCNEWS,7175,covid
2020-06-19,CNN,3580,covid
2020-06-20,KPIX,40,covid
2020-06-20,FOXNEWS,2997,covid
2020-06-20,MSNBC,5461,covid
2020-06-20,KNTV,323,covid
2020-06-20,CNN,5137,covid
2020-06-20,BBCNEWS,2246,covid
2020-06-21,KGO,129,covid
2020-06-21,KPIX,190,covid
2020-06-21,MSNBC,2471,covid
2020-06-21,BBCNEWS,1366,covid
2020-06-21,CNN,3304,covid
2020-06-21,FOXNEWS,2384,covid
2020-06-22,FOXNEWS,2161,covid
2020-06-22,KNTV,266,covid
2020-06-22,KGO,96,covid
2020-06-22,KPIX,186,covid
2020-06-22,BBCNEWS,2553,covid
2020-06-22,MSNBC,3164,covid
2020-06-22,CNN,3035,covid
2020-06-23,FOXNEWS,5109,covid
2020-06-23,BBCNEWS,2694,covid
2020-06-23,CNN,6889,covid
2020-06-23,KPIX,87,covid
2020-06-23,KNTV,173,covid
2020-06-23,KGO,20,covid
2020-06-23,MSNBC,6156,covid
2020-06-24,CNN,4915,covid
2020-06-24,FOXNEWS,1768,covid
2020-06-24,MSNBC,5942,covid
2020-06-24,KPIX,60,covid
2020-06-24,BBCNEWS,3379,covid
2020-06-24,KNTV,260,covid
2020-06-24,KGO,75,covid
2020-06-25,BBCNEWS,8609,covid
2020-06-25,KNTV,471,covid
2020-06-25,KGO,74,covid
2020-06-25,KPIX,210,covid
2020-06-25,CNN,4698,covid
2020-06-25,MSNBC,5265,covid
2020-06-25,FOXNEWS,3697,covid
2020-06-26,CNN,10556,covid
2020-06-26,KPIX,153,covid
2020-06-26,MSNBC,7888,covid
2020-06-26,BBCNEWS,10150,covid
2020-06-26,KNTV,347,covid
2020-06-26,KGO,247,covid
2020-06-26,FOXNEWS,4957,covid
2020-06-27,FOXNEWS,3876,covid
2020-06-27,BBCNEWS,4552,covid
2020-06-27,MSNBC,6846,covid
2020-06-27,KPIX,72,covid
2020-06-27,KNTV,31,covid
2020-06-27,CNN,7590,covid
2020-06-28,FOXNEWS,1678,covid
2020-06-28,KGO,49,covid
2020-06-28,BBCNEWS,1688,covid
2020-06-28,KPIX,230,covid
2020-06-28,CNN,8178,covid
2020-06-28,MSNBC,2424,covid
2020-06-29,KGO,142,covid
2020-06-29,CNN,3137,covid
2020-06-29,BBCNEWS,3211,covid
2020-06-29,FOXNEWS,4023,covid
2020-06-29,KNTV,141,covid
2020-06-29,MSNBC,2244,covid
2020-06-29,KPIX,178,covid
2020-06-30,MSNBC,3485,covid
2020-06-30,CNN,3355,covid
2020-06-30,BBCNEWS,3938,covid
2020-06-30,KPIX,57,covid
2020-06-30,FOXNEWS,3540,covid
2020-06-30,KNTV,35,covid
2020-06-30,KGO,25,covid
2020-07-01,KGO,144,covid
2020-07-01,FOXNEWS,2744,covid
2020-07-01,KPIX,156,covid
2020-07-01,BBCNEWS,6214,covid
2020-07-01,MSNBC,4255,covid
2020-07-01,KNTV,195,covid
2020-07-01,CNN,3783,covid
2020-07-02,FOXNEWS,2968,covid
2020-07-02,MSNBC,6064,covid
2020-07-02,BBCNEWS,4053,covid
2020-07-02,KGO,101,covid
2020-07-02,CNN,5666,covid
2020-07-02,KPIX,78,covid
2020-07-02,KNTV,288,covid
2020-07-03,MSNBC,7368,covid
2020-07-03,KGO,282,covid
2020-07-03,CNN,6394,covid
2020-07-03,KPIX,93,covid
2020-07-03,FOXNEWS,4387,covid
2020-07-03,KNTV,33,covid
2020-07-03,BBCNEWS,2041,covid
2020-07-04,KNTV,197,covid
2020-07-04,BBCNEWS,3075,covid
2020-07-04,FOXNEWS,2925,covid
2020-07-04,CNN,10740,covid
2020-07-04,KPIX,117,covid
2020-07-04,MSNBC,6890,covid
2020-07-05,MSNBC,4743,covid
2020-07-05,CNN,9035,covid
2020-07-05,BBCNEWS,3900,covid
2020-07-05,FOXNEWS,2176,covid
2020-07-05,KPIX,281,covid
2020-07-05,KGO,101,covid
2020-07-06,MSNBC,2536,covid
2020-07-06,KGO,176,covid
2020-07-06,KPIX,65,covid
2020-07-06,BBCNEWS,1602,covid
2020-07-06,FOXNEWS,3398,covid
2020-07-06,CNN,7098,covid
2020-07-07,KNTV,194,covid
2020-07-07,KGO,148,covid
2020-07-07,FOXNEWS,5326,covid
2020-07-07,KPIX,233,covid
2020-07-07,CNN,8108,covid
2020-07-07,MSNBC,7474,covid
2020-07-07,BBCNEWS,8125,covid
2020-07-08,BBCNEWS,1815,covid
2020-07-08,MSNBC,6664,covid
2020-07-08,FOXNEWS,3677,covid
2020-07-08,KPIX,112,covid
2020-07-08,KNTV,159,covid
2020-07-08,KGO,31,covid
2020-07-08,CNN,6807,covid
2020-07-09,CNN,5178,covid
2020-07-09,KPIX,102,covid
2020-07-09,BBCNEWS,5843,covid
2020-07-09,FOXNEWS,2550,covid
2020-07-09,KNTV,72,covid
2020-07-09,MSNBC,6181,covid
2020-07-09,KGO,30,covid
2020-07-10,KNTV,48,covid
2020-07-10,FOXNEWS,2885,covid
2020-07-10,KPIX,71,covid
2020-07-10,KGO,44,covid
2020-07-10,MSNBC,4026,covid
2020-07-10,CNN,8975,covid
2020-07-10,BBCNEWS,4085,covid
2020-07-11,KNTV,237,covid
2020-07-11,BBCNEWS,2735,covid
2020-07-11,CNN,10609,covid
2020-07-11,MSNBC,3045,covid
2020-07-11,FOXNEWS,2733,covid
2020-07-11,KPIX,73,covid
2020-07-12,MSNBC,2818,covid
2020-07-12,CNN,9412,covid
2020-07-12,FOXNEWS,2036,covid
2020-07-12,KPIX,295,covid
2020-07-12,BBCNEWS,6254,covid
2020-07-12,KGO,55,covid
2020-07-13,KGO,74,covid
2020-07-13,MSNBC,7439,covid
2020-07-13,FOXNEWS,3289,covid
2020-07-13,BBCNEWS,3622,covid
2020-07-13,KNTV,157,covid
2020-07-13,CNN,5730,covid
2020-07-13,KPIX,213,covid
2020-07-14,CNN,5147,covid
2020-07-14,KNTV,225,covid
2020-07-14,KPIX,122,covid
2020-07-14,KGO,42,covid
2020-07-14,MSNBC,7387,covid
2020-07-14,BBCNEWS,3961,covid
2020-07-14,FOXNEWS,3880,covid
2020-07-15,MSNBC,6725,covid
2020-07-15,CNN,5987,covid
2020-07-15,KPIX,194,covid
2020-07-15,BBCNEWS,8343,covid
2020-07-15,FOXNEWS,3835,covid
2020-07-15,KNTV,307,covid
2020-07-15,KGO,26,covid
2020-07-16,KPIX,208,covid
2020-07-16,BBCNEWS,11525,covid
2020-07-16,KNTV,321,covid
2020-07-16,FOXNEWS,4628,covid
2020-07-16,KGO,48,covid
2020-07-16,CNN,6407,covid
2020-07-16,MSNBC,7900,covid
2020-07-17,MSNBC,6988,covid
2020-07-17,KPIX,101,covid
2020-07-17,CNN,8674,covid
2020-07-17,KNTV,74,covid
2020-07-17,FOXNEWS,2823,covid
2020-07-17,KGO,273,covid
2020-07-17,BBCNEWS,9386,covid
2020-07-18,KPIX,101,covid
2020-07-18,BBCNEWS,6397,covid
2020-07-18,FOXNEWS,2989,covid
2020-07-18,CNN,2950,covid
2020-07-18,MSNBC,3786,covid
2020-07-19,KNTV,188,covid
2020-07-19,KPIX,186,covid
2020-07-19,BBCNEWS,2662,covid
2020-07-19,FOXNEWS,1591,covid
2020-07-19,KGO,86,covid
2020-07-19,CNN,6550,covid
2020-07-19,MSNBC,4224,covid
2020-07-20,KNTV,216,covid
2020-07-20,KPIX,379,covid
2020-07-20,KGO,110,covid
2020-07-20,FOXNEWS,4186,covid
2020-07-20,BBCNEWS,8286,covid
2020-07-20,MSNBC,2171,covid
2020-07-20,CNN,4173,covid
2020-07-21,FOXNEWS,6308,covid
2020-07-21,MSNBC,5431,covid
2020-07-21,CNN,6490,covid
2020-07-21,KNTV,58,covid
2020-07-21,KPIX,97,covid
2020-07-21,KGO,89,covid
2020-07-21,BBCNEWS,6351,covid
2020-07-22,MSNBC,5333,covid
2020-07-22,CNN,4249,covid
2020-07-22,KGO,54,covid
2020-07-22,KPIX,217,covid
2020-07-22,BBCNEWS,2757,covid
2020-07-22,KNTV,98,covid
2020-07-22,FOXNEWS,4547,covid
2020-07-23,BBCNEWS,1533,covid
2020-07-23,KGO,22,covid
2020-07-23,CNN,7678,covid
2020-07-23,KNTV,137,covid
2020-07-23,FOXNEWS,3819,covid
2020-07-23,KPIX,103,covid
2020-07-23,MSNBC,6492,covid
2020-07-24,KPIX,124,covid
2020-07-24,KGO,34,covid
2020-07-24,KNTV,33,covid
2020-07-24,BBCNEWS,1006,covid
2020-07-24,FOXNEWS,3309,covid
2020-07-24,MSNBC,4629,covid
2020-07-24,CNN,6971,covid
2020-07-25,BBCNEWS,4591,covid
2020-07-25,MSNBC,5656,covid
2020-07-25,CNN,7624,covid
2020-07-25,KPIX,152,covid
2020-07-25,FOXNEWS,2810,covid
2020-07-25,KNTV,227,covid
2020-07-26,MSNBC,2961,covid
2020-07-26,KGO,164,covid
2020-07-26,KNTV,36,covid
2020-07-26,FOXNEWS,1584,covid
2020-07-26,BBCNEWS,3843,covid
2020-07-26,CNN,8131,covid
2020-07-26,KPIX,139,covid
2020-07-27,FOXNEWS,5211,covid
2020-07-27,KNTV,176,covid
2020-07-27,KGO,150,covid
2020-07-27,KPIX,229,covid
2020-07-27,BBCNEWS,6247,covid
2020-07-27,CNN,4760,covid
2020-07-27,MSNBC,2157,covid
2020-07-28,CNN,8098,covid
2020-07-28,KNTV,452,covid
2020-07-28,MSNBC,6564,covid
2020-07-28,BBCNEWS,6914,covid
2020-07-28,KGO,9,covid
2020-07-28,FOXNEWS,4509,covid
2020-07-28,KPIX,146,covid
2020-07-29,FOXNEWS,4383,covid
2020-07-29,KNTV,325,covid
2020-07-29,MSNBC,7479,covid
2020-07-29,KPIX,91,covid
2020-07-29,BBCNEWS,10083,covid
2020-07-29,CNN,8252,covid
2020-07-29,KGO,19,covid
2020-07-30,FOXNEWS,4955,covid
2020-07-30,BBCNEWS,3791,covid
2020-07-30,CNN,3593,covid
2020-07-30,KPIX,167,covid
2020-07-30,KGO,148,covid
2020-07-30,MSNBC,2742,covid
2020-07-30,KNTV,127,covid
2020-07-31,KPIX,160,covid
2020-07-31,KNTV,292,covid
2020-07-31,MSNBC,11073,covid
2020-07-31,BBCNEWS,1095,covid
2020-07-31,FOXNEWS,11359,covid
2020-07-31,KGO,48,covid
2020-07-31,CNN,5508,covid
2020-08-01,BBCNEWS,413,covid
2020-08-01,KNTV,332,covid
2020-08-01,KPIX,126,covid
2020-08-01,CNN,8046,covid
2020-08-01,MSNBC,5270,covid
2020-08-01,FOXNEWS,6520,covid
2020-08-02,MSNBC,3756,covid
2020-08-02,KGO,254,covid
2020-08-02,FOXNEWS,1979,covid
2020-08-02,KPIX,263,covid
2020-08-02,BBCNEWS,746,covid
2020-08-02,CNN,5958,covid
2020-08-03,KGO,167,covid
2020-08-03,BBCNEWS,5718,covid
2020-08-03,CNN,9316,covid
2020-08-03,KNTV,4,covid
2020-08-03,KPIX,80,covid
2020-08-03,FOXNEWS,4445,covid
2020-08-03,MSNBC,2455,covid
2020-08-04,BBCNEWS,2460,covid
2020-08-04,KNTV,217,covid
2020-08-04,CNN,7236,covid
2020-08-04,KGO,35,covid
2020-08-04,KPIX,99,covid
2020-08-04,FOXNEWS,4454,covid
2020-08-04,MSNBC,5854,covid
2020-08-05,BBCNEWS,6518,covid
2020-08-05,CNN,5635,covid
2020-08-05,KPIX,77,covid
2020-08-05,KNTV,288,covid
2020-08-05,MSNBC,5824,covid
2020-08-05,FOXNEWS,5548,covid
2020-08-05,KGO,33,covid
2020-08-06,CNN,5462,covid
2020-08-06,BBCNEWS,4525,covid
2020-08-06,KNTV,42,covid
2020-08-06,KGO,85,covid
2020-08-06,MSNBC,3874,covid
2020-08-06,KPIX,47,covid
2020-08-06,FOXNEWS,5061,covid
2020-08-07,KNTV,94,covid
2020-08-07,CNN,8142,covid
2020-08-07,BBCNEWS,10969,covid
2020-08-07,KPIX,136,covid
2020-08-07,FOXNEWS,5109,covid
2020-08-07,KGO,41,covid
2020-08-07,MSNBC,7437,covid
2020-08-08,BBCNEWS,3192,covid
2020-08-08,KPIX,107,covid
2020-08-08,FOXNEWS,3221,covid
2020-08-08,CNN,6709,covid
2020-08-08,KNTV,124,covid
2020-08-08,MSNBC,6320,covid
2020-08-09,KGO,247,covid
2020-08-09,CNN,6346,covid
2020-08-09,FOXNEWS,5869,covid
2020-08-09,BBCNEWS,3619,covid
2020-08-09,MSNBC,4944,covid
2020-08-10,BBCNEWS,2459,covid
2020-08-10,CNN,4580,covid
2020-08-10,FOXNEWS,4982,covid
2020-08-10,MSNBC,1819,covid
2020-08-10,KGO,112,covid
2020-08-10,KNTV,85,covid
2020-08-11,FOXNEWS,3923,covid
2020-08-11,KGO,34,covid
2020-08-11,MSNBC,7103,covid
2020-08-11,KNTV,143,covid
2020-08-11,CNN,8168,covid
2020-08-11,KPIX,48,covid
2020-08-11,BBCNEWS,3614,covid
2020-08-12,FOXNEWS,2990,covid
2020-08-12,MSNBC,1363,covid
2020-08-12,KPIX,152,covid
2020-08-12,KGO,48,covid
2020-08-12,KNTV,300,covid
2020-08-12,CNN,4042,covid
2020-08-12,BBCNEWS,3779,covid
2020-08-13,BBCNEWS,6612,covid
2020-08-13,KGO,24,covid
2020-08-13,KPIX,88,covid
2020-08-13,KNTV,2,covid
2020-08-13,MSNBC,3754,covid
2020-08-13,FOXNEWS,2419,covid
2020-08-13,CNN,6792,covid
2020-08-14,BBCNEWS,3012,covid
2020-08-14,CNN,5295,covid
2020-08-14,KPIX,78,covid
2020-08-14,MSNBC,2320,covid
2020-08-14,KGO,50,covid
2020-08-14,KNTV,49,covid
2020-08-14,FOXNEWS,4609,covid
2020-08-15,FOXNEWS,3452,covid
2020-08-15,MSNBC,3841,covid
2020-08-15,BBCNEWS,4449,covid
2020-08-15,CNN,5948,covid
2020-08-15,KPIX,166,covid
2020-08-15,KNTV,205,covid
2020-08-16,KPIX,37,covid
2020-08-16,KGO,94,covid
2020-08-16,MSNBC,2256,covid
2020-08-16,KNTV,10,covid
2020-08-16,FOXNEWS,569,covid
2020-08-16,CNN,5507,covid
2020-08-16,BBCNEWS,3474,covid
2020-08-17,MSNBC,1063,covid
2020-08-17,KPIX,225,covid
2020-08-17,FOXNEWS,627,covid
2020-08-17,CNN,4404,covid
2020-08-17,BBCNEWS,1401,covid
2020-08-17,KGO,63,covid
2020-08-18,MSNBC,3726,covid
2020-08-18,FOXNEWS,1711,covid
2020-08-18,KNTV,31,covid
2020-08-18,KGO,9,covid
2020-08-18,CNN,5389,covid
2020-08-18,KPIX,63,covid
2020-08-18,BBCNEWS,500,covid
2020-08-19,KNTV,99,covid
2020-08-19,BBCNEWS,2453,covid
2020-08-19,MSNBC,1367,covid
2020-08-19,KPIX,52,covid
2020-08-19,CNN,3920,covid
2020-08-19,KGO,12,covid
2020-08-19,FOXNEWS,1950,covid
2020-08-20,KGO,33,covid
2020-08-20,KNTV,75,covid
2020-08-20,KPIX,37,covid
2020-08-20,CNN,1872,covid
2020-08-20,MSNBC,220,covid
2020-08-20,FOXNEWS,583,covid
2020-08-20,BBCNEWS,462,covid
2020-08-21,KPIX,90,covid
2020-08-21,KGO,105,covid
2020-08-21,FOXNEWS,1151,covid
2020-08-21,MSNBC,1163,covid
2020-08-21,KNTV,10,covid
2020-08-21,CNN,2438,covid
2020-08-21,BBCNEWS,2998,covid
2020-08-22,KPIX,21,covid
2020-08-22,KGO,28,covid
2020-08-22,CNN,2236,covid
2020-08-22,KNTV,23,covid
2020-08-22,BBCNEWS,1474,covid
2020-08-22,MSNBC,2880,covid
2020-08-22,FOXNEWS,2626,covid
2020-08-23,BBCNEWS,4275,covid
2020-08-23,KPIX,98,covid
2020-08-23,FOXNEWS,3540,covid
2020-08-23,MSNBC,3825,covid
2020-08-23,KNTV,125,covid
2020-08-23,CNN,8938,covid
2020-08-24,FOXNEWS,2736,covid
2020-08-24,KGO,154,covid
2020-08-24,BBCNEWS,6942,covid
2020-08-24,CNN,3110,covid
2020-08-24,KPIX,102,covid
2020-08-24,MSNBC,2007,covid
2020-08-25,FOXNEWS,1799,covid
2020-08-25,BBCNEWS,4994,covid
2020-08-25,MSNBC,1511,covid
2020-08-25,CNN,2732,covid
2020-08-25,KNTV,123,covid
2020-08-25,KGO,3,covid
2020-08-25,KPIX,32,covid
2020-08-26,CNN,2299,covid
2020-08-26,KNTV,112,covid
2020-08-26,KGO,99,covid
2020-08-26,MSNBC,2909,covid
2020-08-26,FOXNEWS,1371,covid
2020-08-26,BBCNEWS,2650,covid
2020-08-26,KPIX,108,covid
2020-08-27,KNTV,37,covid
2020-08-27,FOXNEWS,1834,covid
2020-08-27,MSNBC,1046,covid
2020-08-27,KGO,10,covid
2020-08-27,BBCNEWS,3883,covid
2020-08-27,KPIX,50,covid
2020-08-27,CNN,3155,covid
2020-08-28,KNTV,22,covid
2020-08-28,FOXNEWS,1267,covid
2020-08-28,MSNBC,1552,covid
2020-08-28,BBCNEWS,4781,covid
2020-08-28,KGO,6,covid
2020-08-28,CNN,2046,covid
2020-08-28,KPIX,63,covid
2020-08-29,MSNBC,2686,covid
2020-08-29,KPIX,35,covid
2020-08-29,KNTV,127,covid
2020-08-29,CNN,2436,covid
2020-08-29,BBCNEWS,10363,covid
2020-08-29,FOXNEWS,2357,covid
2020-08-30,BBCNEWS,9003,covid
2020-08-30,KGO,114,covid
2020-08-30,FOXNEWS,1351,covid
2020-08-30,MSNBC,2053,covid
2020-08-30,CNN,4103,covid
2020-08-30,KPIX,107,covid
2020-08-31,MSNBC,2132,covid
2020-08-31,KPIX,211,covid
2020-08-31,FOXNEWS,2445,covid
2020-08-31,BBCNEWS,8438,covid
2020-08-31,CNN,2896,covid
2020-08-31,KGO,248,covid
2020-09-01,CNN,4347,covid
2020-09-01,KPIX,154,covid
2020-09-01,KGO,20,covid
2020-09-01,FOXNEWS,2471,covid
2020-09-01,KNTV,372,covid
2020-09-01,MSNBC,5990,covid
2020-09-01,BBCNEWS,774,covid
2020-09-02,KNTV,23,covid
2020-09-02,KPIX,78,covid
2020-09-02,MSNBC,9837,covid
2020-09-02,FOXNEWS,4141,covid
2020-09-02,BBCNEWS,1080,covid
2020-09-02,KGO,35,covid
2020-09-02,CNN,5220,covid
2020-09-03,BBCNEWS,8401,covid
2020-09-03,MSNBC,8968,covid
2020-09-03,KNTV,5,covid
2020-09-03,FOXNEWS,2555,covid
2020-09-03,CNN,4636,covid
2020-09-03,KPIX,46,covid
2020-09-03,KGO,128,covid
2020-09-04,CNN,4891,covid
2020-09-04,FOXNEWS,1755,covid
2020-09-04,KNTV,71,covid
2020-09-04,KGO,89,covid
2020-09-04,BBCNEWS,5729,covid
2020-09-04,KPIX,93,covid
2020-09-04,MSNBC,6787,covid
2020-09-05,KPIX,59,covid
2020-09-05,CNN,6702,covid
2020-09-05,KNTV,105,covid
2020-09-05,FOXNEWS,2203,covid
2020-09-05,BBCNEWS,10768,covid
2020-09-05,MSNBC,2075,covid
2020-09-06,MSNBC,1052,covid
2020-09-06,KPIX,45,covid
2020-09-06,FOXNEWS,2576,covid
2020-09-06,BBCNEWS,3313,covid
2020-09-06,CNN,4128,covid
2020-09-06,KGO,21,covid
2020-09-07,KPIX,14,covid
2020-09-07,KGO,20,covid
2020-09-07,CNN,2183,covid
2020-09-07,MSNBC,3206,covid
2020-09-07,BBCNEWS,1692,covid
2020-09-07,FOXNEWS,2627,covid
2020-09-08,MSNBC,4424,covid
2020-09-08,KGO,20,covid
2020-09-08,CNN,3366,covid
2020-09-08,FOXNEWS,2474,covid
2020-09-08,BBCNEWS,10132,covid
2020-09-08,KNTV,228,covid
2020-09-08,KPIX,108,covid
2020-09-09,MSNBC,4763,covid
2020-09-09,CNN,5075,covid
2020-09-09,KNTV,61,covid
2020-09-09,BBCNEWS,7602,covid
2020-09-09,KPIX,75,covid
2020-09-09,KGO,16,covid
2020-09-09,FOXNEWS,5373,covid
2020-09-10,KPIX,40,covid
2020-09-10,KGO,98,covid
2020-09-10,FOXNEWS,4896,covid
2020-09-10,MSNBC,6774,covid
2020-09-10,CNN,4365,covid
2020-09-10,KNTV,590,covid
2020-09-10,BBCNEWS,4612,covid
2020-09-11,KGO,40,covid
2020-09-11,FOXNEWS,2188,covid
2020-09-11,CNN,9111,covid
2020-09-11,KPIX,83,covid
2020-09-11,BBCNEWS,2266,covid
2020-09-11,MSNBC,5074,covid
2020-09-12,KNTV,258,covid
2020-09-12,FOXNEWS,2786,covid
2020-09-12,CNN,4650,covid
2020-09-12,BBCNEWS,3435,covid
2020-09-12,MSNBC,5754,covid
2020-09-12,KPIX,19,covid
2020-09-13,KPIX,49,covid
2020-09-13,FOXNEWS,2858,covid
2020-09-13,KNTV,39,covid
2020-09-13,BBCNEWS,7493,covid
2020-09-13,CNN,4935,covid
2020-09-13,MSNBC,2752,covid
2020-09-14,KPIX,23,covid
2020-09-14,CNN,5435,covid
2020-09-14,KGO,61,covid
2020-09-14,FOXNEWS,2214,covid
2020-09-14,BBCNEWS,3157,covid
2020-09-14,MSNBC,4746,covid
2020-09-15,KNTV,113,covid
2020-09-15,FOXNEWS,1692,covid
2020-09-15,KGO,7,covid
2020-09-15,CNN,3350,covid
2020-09-15,KPIX,59,covid
2020-09-15,MSNBC,5092,covid
2020-09-15,BBCNEWS,3700,covid
2020-09-16,KPIX,22,covid
2020-09-16,FOXNEWS,3665,covid
2020-09-16,BBCNEWS,3909,covid
2020-09-16,KGO,9,covid
2020-09-16,MSNBC,5440,covid
2020-09-16,CNN,3901,covid
2020-09-16,KNTV,127,covid
2020-09-17,FOXNEWS,4650,covid
2020-09-17,KPIX,40,covid
2020-09-17,CNN,6728,covid
2020-09-17,MSNBC,6664,covid
2020-09-17,BBCNEWS,6138,covid
2020-09-17,KNTV,53,covid
2020-09-17,KGO,47,covid
2020-09-18,CNN,8671,covid
2020-09-18,BBCNEWS,7404,covid
2020-09-18,FOXNEWS,4007,covid
2020-09-18,KPIX,39,covid
2020-09-18,KGO,17,covid
2020-09-18,KNTV,66,covid
2020-09-18,MSNBC,4753,covid
2020-09-19,KNTV,2,covid
2020-09-19,BBCNEWS,8617,covid
2020-09-19,CNN,1721,covid
2020-09-19,KPIX,11,covid
2020-09-19,MSNBC,1139,covid
2020-09-19,FOXNEWS,284,covid
2020-09-20,KPIX,14,covid
2020-09-20,CNN,3159,covid
2020-09-20,KNTV,1,covid
2020-09-20,MSNBC,1023,covid
2020-09-20,FOXNEWS,1493,covid
2020-09-20,BBCNEWS,2598,covid
2020-09-21,BBCNEWS,8895,covid
2020-09-21,KPIX,32,covid
2020-09-21,CNN,4066,covid
2020-09-21,MSNBC,1544,covid
2020-09-21,FOXNEWS,1405,covid
2020-09-21,KGO,28,covid
2020-09-22,MSNBC,4677,covid
2020-09-22,KNTV,99,covid
2020-09-22,KPIX,59,covid
2020-09-22,BBCNEWS,2968,covid
2020-09-22,CNN,10423,covid
2020-09-22,KGO,13,covid
2020-09-22,FOXNEWS,1811,covid
2020-09-23,KGO,4,covid
2020-09-23,KNTV,146,covid
2020-09-23,CNN,6124,covid
2020-09-23,BBCNEWS,4441,covid
2020-09-23,KPIX,63,covid
2020-09-23,FOXNEWS,3789,covid
2020-09-23,MSNBC,5475,covid
2020-09-24,KGO,8,covid
2020-09-24,BBCNEWS,2204,covid
2020-09-24,FOXNEWS,1285,covid
2020-09-24,KNTV,179,covid
2020-09-24,CNN,1955,covid
2020-09-24,MSNBC,1550,covid
2020-09-24,KPIX,12,covid
2020-09-25,BBCNEWS,1508,covid
2020-09-25,KGO,47,covid
2020-09-25,CNN,2660,covid
2020-09-25,FOXNEWS,1927,covid
2020-09-25,KPIX,83,covid
2020-09-25,KNTV,31,covid
2020-09-25,MSNBC,2073,covid
2020-09-26,CNN,2248,covid
2020-09-26,KPIX,31,covid
2020-09-26,FOXNEWS,1412,covid
2020-09-26,KNTV,62,covid
2020-09-26,BBCNEWS,6069,covid
2020-09-26,MSNBC,3441,covid
2020-09-27,BBCNEWS,7892,covid
2020-09-27,KNTV,35,covid
2020-09-27,KPIX,21,covid
2020-09-27,FOXNEWS,1264,covid
2020-09-27,CNN,1597,covid
2020-09-27,MSNBC,2023,covid
2020-09-28,KGO,105,covid
2020-09-28,MSNBC,1275,covid
2020-09-28,KPIX,33,covid
2020-09-28,CNN,2060,covid
2020-09-28,BBCNEWS,4721,covid
2020-09-28,FOXNEWS,1117,covid
2020-09-29,CNN,3113,covid
2020-09-29,KGO,50,covid
2020-09-29,KPIX,68,covid
2020-09-29,BBCNEWS,6455,covid
2020-09-29,MSNBC,1754,covid
2020-09-29,FOXNEWS,1942,covid
2020-09-30,KNTV,232,covid
2020-09-30,MSNBC,1834,covid
2020-09-30,CNN,1889,covid
2020-09-30,KGO,41,covid
2020-09-30,FOXNEWS,1228,covid
2020-09-30,BBCNEWS,15811,covid
2020-09-30,KPIX,99,covid
2020-10-01,KGO,74,covid
2020-10-01,BBCNEWS,15213,covid
2020-10-01,KPIX,23,covid
2020-10-01,CNN,2748,covid
2020-10-01,KNTV,25,covid
2020-10-01,FOXNEWS,1935,covid
2020-10-01,MSNBC,3887,covid
2020-10-02,CNN,22427,covid
2020-10-02,BBCNEWS,32591,covid
2020-10-02,KNTV,14,covid
2020-10-02,FOXNEWS,37896,covid
2020-10-02,KGO,33,covid
2020-10-02,MSNBC,25333,covid
2020-10-02,KPIX,78,covid
2020-10-03,CNN,23020,covid
2020-10-03,KNTV,514,covid
2020-10-03,MSNBC,12554,covid
2020-10-03,FOXNEWS,22773,covid
2020-10-03,KPIX,552,covid
2020-10-03,BBCNEWS,13899,covid
2020-10-04,KGO,338,covid
2020-10-04,KNTV,161,covid
2020-10-04,KPIX,258,covid
2020-10-04,FOXNEWS,11842,covid
2020-10-04,BBCNEWS,6468,covid
2020-10-04,MSNBC,5649,covid
2020-10-04,CNN,7880,covid
2020-10-05,CNN,13466,covid
2020-10-05,BBCNEWS,6755,covid
2020-10-05,KPIX,178,covid
2020-10-05,FOXNEWS,8473,covid
2020-10-05,MSNBC,9550,covid
2020-10-06,BBCNEWS,4377,covid
2020-10-06,KGO,227,covid
2020-10-06,KNTV,215,covid
2020-10-06,MSNBC,15221,covid
2020-10-06,CNN,12933,covid
2020-10-06,FOXNEWS,10057,covid
2020-10-07,KPIX,146,covid
2020-10-07,BBCNEWS,11485,covid
2020-10-07,KGO,14,covid
2020-10-07,CNN,7406,covid
2020-10-07,MSNBC,13675,covid
2020-10-07,FOXNEWS,6905,covid
