f0_,station,f1_,f2_
2020-07-14,KPIX,76,lockdown
2020-07-14,BBCNEWS,582,lockdown
2020-07-14,FOXNEWS,56,lockdown
2020-07-14,MSNBC,779,lockdown
2020-07-15,MSNBC,14,lockdown
2020-07-15,CNN,303,lockdown
2020-07-15,FOXNEWS,52,lockdown
2020-07-15,BBCNEWS,2428,lockdown
2020-07-15,KGO,2,lockdown
2020-07-16,KPIX,101,lockdown
2020-07-16,BBCNEWS,5943,lockdown
2020-07-16,KNTV,8,lockdown
2020-07-16,CNN,158,lockdown
2020-07-16,FOXNEWS,399,lockdown
2020-07-16,MSNBC,53,lockdown
2020-07-17,MSNBC,226,lockdown
2020-07-17,FOXNEWS,1342,lockdown
2020-07-17,CNN,431,lockdown
2020-07-17,BBCNEWS,10738,lockdown
2020-07-18,BBCNEWS,1854,lockdown
2020-07-18,KPIX,3,lockdown
2020-07-18,FOXNEWS,312,lockdown
2020-07-18,MSNBC,13,lockdown
2020-07-19,BBCNEWS,3358,lockdown
2020-07-19,FOXNEWS,118,lockdown
2020-07-19,MSNBC,36,lockdown
2020-07-19,CNN,201,lockdown
2020-07-20,KNTV,1,lockdown
2020-07-20,CNN,104,lockdown
2020-07-20,BBCNEWS,804,lockdown
2020-07-20,KPIX,27,lockdown
2020-07-20,MSNBC,17,lockdown
2020-07-20,FOXNEWS,38,lockdown
2020-07-21,CNN,5,lockdown
2020-07-21,FOXNEWS,374,lockdown
2020-07-21,BBCNEWS,845,lockdown
2020-07-22,CNN,78,lockdown
2020-07-22,FOXNEWS,71,lockdown
2020-07-22,BBCNEWS,339,lockdown
2020-07-23,BBCNEWS,1937,lockdown
2020-07-23,FOXNEWS,434,lockdown
2020-07-23,CNN,229,lockdown
2020-07-24,CNN,137,lockdown
2020-07-24,BBCNEWS,1921,lockdown
2020-07-24,FOXNEWS,305,lockdown
2020-07-25,BBCNEWS,1510,lockdown
2020-07-25,FOXNEWS,187,lockdown
2020-07-25,CNN,52,lockdown
2020-07-25,MSNBC,83,lockdown
2020-07-26,FOXNEWS,139,lockdown
2020-07-27,FOXNEWS,51,lockdown
2020-07-27,MSNBC,3,lockdown
2020-07-27,BBCNEWS,278,lockdown
2020-07-27,CNN,109,lockdown
2020-07-28,CNN,349,lockdown
2020-07-28,MSNBC,28,lockdown
2020-07-28,FOXNEWS,703,lockdown
2020-07-28,BBCNEWS,2827,lockdown
2020-07-29,FOXNEWS,1,lockdown
2020-07-29,CNN,45,lockdown
2020-07-29,BBCNEWS,1284,lockdown
2020-07-30,FOXNEWS,344,lockdown
2020-07-30,BBCNEWS,1713,lockdown
2020-07-30,KGO,1,lockdown
2020-07-30,CNN,42,lockdown
2020-07-31,MSNBC,75,lockdown
2020-07-31,CNN,104,lockdown
2020-07-31,FOXNEWS,112,lockdown
2020-07-31,BBCNEWS,19079,lockdown
2020-08-01,BBCNEWS,11577,lockdown
2020-08-01,CNN,74,lockdown
2020-08-01,FOXNEWS,492,lockdown
2020-08-02,MSNBC,25,lockdown
2020-08-02,FOXNEWS,20,lockdown
2020-08-02,BBCNEWS,1952,lockdown
2020-08-02,CNN,73,lockdown
2020-08-03,CNN,1215,lockdown
2020-08-03,BBCNEWS,481,lockdown
2020-08-03,FOXNEWS,75,lockdown
2020-08-03,MSNBC,135,lockdown
2020-08-04,BBCNEWS,1923,lockdown
2020-08-04,FOXNEWS,557,lockdown
2020-08-04,MSNBC,27,lockdown
2020-08-04,CNN,305,lockdown
2020-08-05,BBCNEWS,1206,lockdown
2020-08-05,CNN,133,lockdown
2020-08-05,MSNBC,18,lockdown
2020-08-05,FOXNEWS,272,lockdown
2020-08-06,BBCNEWS,281,lockdown
2020-08-06,FOXNEWS,458,lockdown
2020-08-07,CNN,46,lockdown
2020-08-07,BBCNEWS,830,lockdown
2020-08-07,FOXNEWS,167,lockdown
2020-08-08,BBCNEWS,674,lockdown
2020-08-08,CNN,46,lockdown
2020-08-08,FOXNEWS,261,lockdown
2020-08-09,CNN,24,lockdown
2020-08-09,BBCNEWS,354,lockdown
2020-08-10,BBCNEWS,791,lockdown
2020-08-10,CNN,582,lockdown
2020-08-10,FOXNEWS,114,lockdown
2020-08-11,FOXNEWS,95,lockdown
2020-08-11,MSNBC,177,lockdown
2020-08-11,CNN,234,lockdown
2020-08-11,BBCNEWS,2879,lockdown
2020-08-11,KPIX,10,lockdown
2020-08-12,FOXNEWS,115,lockdown
2020-08-12,CNN,60,lockdown
2020-08-12,BBCNEWS,465,lockdown
2020-08-13,BBCNEWS,57,lockdown
2020-08-13,FOXNEWS,224,lockdown
2020-08-13,CNN,164,lockdown
2020-08-13,MSNBC,97,lockdown
2020-08-14,BBCNEWS,5506,lockdown
2020-08-14,MSNBC,46,lockdown
2020-08-14,CNN,246,lockdown
2020-08-14,KGO,1,lockdown
2020-08-14,FOXNEWS,54,lockdown
2020-08-15,FOXNEWS,791,lockdown
2020-08-15,CNN,46,lockdown
2020-08-15,BBCNEWS,1328,lockdown
2020-08-16,KNTV,2,lockdown
2020-08-16,BBCNEWS,103,lockdown
2020-08-16,CNN,130,lockdown
2020-08-17,CNN,1768,lockdown
2020-08-17,BBCNEWS,2239,lockdown
2020-08-18,MSNBC,43,lockdown
2020-08-18,BBCNEWS,513,lockdown
2020-08-18,CNN,317,lockdown
2020-08-18,FOXNEWS,16,lockdown
2020-08-19,BBCNEWS,2498,lockdown
2020-08-19,CNN,157,lockdown
2020-08-19,FOXNEWS,38,lockdown
2020-08-19,MSNBC,86,lockdown
2020-08-20,CNN,33,lockdown
2020-08-20,BBCNEWS,197,lockdown
2020-08-20,FOXNEWS,24,lockdown
2020-08-21,BBCNEWS,2034,lockdown
2020-08-21,FOXNEWS,53,lockdown
2020-08-22,BBCNEWS,3241,lockdown
2020-08-22,CNN,82,lockdown
2020-08-22,FOXNEWS,31,lockdown
2020-08-23,CNN,42,lockdown
2020-08-23,BBCNEWS,1572,lockdown
2020-08-23,FOXNEWS,603,lockdown
2020-08-24,FOXNEWS,46,lockdown
2020-08-24,BBCNEWS,1516,lockdown
2020-08-25,FOXNEWS,26,lockdown
2020-08-25,BBCNEWS,1415,lockdown
2020-08-26,FOXNEWS,36,lockdown
2020-08-26,BBCNEWS,2181,lockdown
2020-08-27,FOXNEWS,32,lockdown
2020-08-27,BBCNEWS,1124,lockdown
2020-08-28,FOXNEWS,130,lockdown
2020-08-28,BBCNEWS,94,lockdown
2020-08-29,MSNBC,36,lockdown
2020-08-29,BBCNEWS,1599,lockdown
2020-08-29,FOXNEWS,133,lockdown
2020-08-30,BBCNEWS,630,lockdown
2020-08-30,MSNBC,18,lockdown
2020-08-31,FOXNEWS,28,lockdown
2020-08-31,BBCNEWS,121,lockdown
2020-09-01,CNN,288,lockdown
2020-09-01,BBCNEWS,3264,lockdown
2020-09-01,FOXNEWS,212,lockdown
2020-09-02,FOXNEWS,438,lockdown
2020-09-02,KGO,5,lockdown
2020-09-02,CNN,67,lockdown
2020-09-02,BBCNEWS,3665,lockdown
2020-09-03,CNN,26,lockdown
2020-09-03,KGO,4,lockdown
2020-09-03,FOXNEWS,341,lockdown
2020-09-03,BBCNEWS,1221,lockdown
2020-09-04,CNN,7,lockdown
2020-09-04,BBCNEWS,375,lockdown
2020-09-04,MSNBC,19,lockdown
2020-09-05,CNN,15,lockdown
2020-09-05,FOXNEWS,408,lockdown
2020-09-05,MSNBC,23,lockdown
2020-09-05,BBCNEWS,1936,lockdown
2020-09-06,MSNBC,3,lockdown
2020-09-06,BBCNEWS,2054,lockdown
2020-09-06,FOXNEWS,96,lockdown
2020-09-06,CNN,79,lockdown
2020-09-07,FOXNEWS,198,lockdown
2020-09-07,BBCNEWS,2416,lockdown
2020-09-07,MSNBC,34,lockdown
2020-09-08,BBCNEWS,4800,lockdown
2020-09-08,FOXNEWS,686,lockdown
2020-09-08,CNN,22,lockdown
2020-09-09,MSNBC,6,lockdown
2020-09-09,CNN,66,lockdown
2020-09-09,BBCNEWS,1003,lockdown
2020-09-09,FOXNEWS,313,lockdown
2020-09-10,BBCNEWS,152,lockdown
2020-09-11,FOXNEWS,395,lockdown
2020-09-11,CNN,106,lockdown
2020-09-11,BBCNEWS,1487,lockdown
2020-09-12,FOXNEWS,11,lockdown
2020-09-12,BBCNEWS,1179,lockdown
2020-09-12,CNN,71,lockdown
2020-09-13,MSNBC,50,lockdown
2020-09-13,CNN,290,lockdown
2020-09-13,BBCNEWS,605,lockdown
2020-09-13,FOXNEWS,120,lockdown
2020-09-14,BBCNEWS,1929,lockdown
2020-09-14,CNN,567,lockdown
2020-09-14,FOXNEWS,197,lockdown
2020-09-14,MSNBC,47,lockdown
2020-09-15,FOXNEWS,1257,lockdown
2020-09-15,BBCNEWS,1294,lockdown
2020-09-15,MSNBC,53,lockdown
2020-09-15,CNN,117,lockdown
2020-09-16,CNN,8,lockdown
2020-09-16,MSNBC,48,lockdown
2020-09-16,BBCNEWS,1861,lockdown
2020-09-17,FOXNEWS,758,lockdown
2020-09-17,MSNBC,309,lockdown
2020-09-17,CNN,2253,lockdown
2020-09-17,BBCNEWS,1560,lockdown
2020-09-17,KGO,21,lockdown
2020-09-18,CNN,1552,lockdown
2020-09-18,KPIX,98,lockdown
2020-09-18,BBCNEWS,2596,lockdown
2020-09-18,KNTV,20,lockdown
2020-09-18,FOXNEWS,408,lockdown
2020-09-18,MSNBC,531,lockdown
2020-09-19,BBCNEWS,5248,lockdown
2020-09-19,FOXNEWS,71,lockdown
2020-09-19,MSNBC,76,lockdown
2020-09-20,CNN,168,lockdown
2020-09-20,BBCNEWS,808,lockdown
2020-09-20,KNTV,1,lockdown
2020-09-20,MSNBC,142,lockdown
2020-09-20,FOXNEWS,23,lockdown
2020-09-21,BBCNEWS,2544,lockdown
2020-09-21,CNN,249,lockdown
2020-09-21,FOXNEWS,116,lockdown
2020-09-22,CNN,11,lockdown
2020-09-22,MSNBC,105,lockdown
2020-09-22,FOXNEWS,136,lockdown
2020-09-22,BBCNEWS,878,lockdown
2020-09-23,KNTV,2,lockdown
2020-09-23,FOXNEWS,63,lockdown
2020-09-23,BBCNEWS,427,lockdown
2020-09-23,MSNBC,2,lockdown
2020-09-23,CNN,81,lockdown
2020-09-24,CNN,241,lockdown
2020-09-24,BBCNEWS,66,lockdown
2020-09-25,BBCNEWS,4294,lockdown
2020-09-25,MSNBC,203,lockdown
2020-09-25,FOXNEWS,8,lockdown
2020-09-25,KPIX,4,lockdown
2020-09-25,CNN,72,lockdown
2020-09-26,CNN,123,lockdown
2020-09-26,MSNBC,149,lockdown
2020-09-26,FOXNEWS,116,lockdown
2020-09-26,BBCNEWS,1150,lockdown
2020-09-27,BBCNEWS,11633,lockdown
2020-09-27,FOXNEWS,99,lockdown
2020-09-27,CNN,48,lockdown
2020-09-28,CNN,45,lockdown
2020-09-28,BBCNEWS,7562,lockdown
2020-09-29,CNN,30,lockdown
2020-09-29,FOXNEWS,133,lockdown
2020-09-29,MSNBC,4,lockdown
2020-09-29,BBCNEWS,1039,lockdown
2020-09-30,FOXNEWS,188,lockdown
2020-09-30,BBCNEWS,971,lockdown
2020-10-01,BBCNEWS,1193,lockdown
2020-10-01,CNN,74,lockdown
2020-10-01,FOXNEWS,37,lockdown
2020-10-02,CNN,21,lockdown
2020-10-02,BBCNEWS,135,lockdown
2020-10-02,FOXNEWS,108,lockdown
2020-10-03,CNN,113,lockdown
2020-10-03,FOXNEWS,36,lockdown
2020-10-03,BBCNEWS,1288,lockdown
2020-10-04,CNN,78,lockdown
2020-10-04,BBCNEWS,468,lockdown
2020-10-04,KNTV,1,lockdown
2020-10-04,FOXNEWS,21,lockdown
2020-10-05,BBCNEWS,286,lockdown
2020-10-05,CNN,117,lockdown
2020-10-05,FOXNEWS,83,lockdown
2020-10-06,BBCNEWS,664,lockdown
2020-10-06,MSNBC,9,lockdown
2020-10-06,FOXNEWS,868,lockdown
2020-10-06,KNTV,1,lockdown
2020-10-06,CNN,8,lockdown
2020-10-07,CNN,47,lockdown
2020-10-07,BBCNEWS,790,lockdown
2020-10-07,FOXNEWS,653,lockdown
2020-10-08,KGO,57,lockdown
2020-10-08,CNN,91,lockdown
2020-10-08,BBCNEWS,2120,lockdown
2020-10-08,FOXNEWS,218,lockdown
2020-10-08,KNTV,1,lockdown
2020-10-09,BBCNEWS,2047,lockdown
2020-10-09,CNN,142,lockdown
2020-10-09,FOXNEWS,46,lockdown
2020-10-09,MSNBC,34,lockdown
2020-10-10,MSNBC,127,lockdown
2020-10-10,KPIX,6,lockdown
2020-10-10,FOXNEWS,58,lockdown
2020-10-10,BBCNEWS,2244,lockdown
2020-10-10,CNN,70,lockdown
2020-10-11,BBCNEWS,2499,lockdown
2020-10-11,MSNBC,63,lockdown
2020-10-11,CNN,46,lockdown
2020-10-11,FOXNEWS,176,lockdown
2020-10-12,CNN,60,lockdown
2020-10-12,KGO,3,lockdown
2020-10-12,FOXNEWS,542,lockdown
2020-10-12,BBCNEWS,19545,lockdown
2020-10-13,CNN,298,lockdown
2020-10-13,MSNBC,138,lockdown
2020-10-13,BBCNEWS,7043,lockdown
2020-10-13,FOXNEWS,1170,lockdown
2020-10-14,BBCNEWS,2600,lockdown
2020-10-14,MSNBC,63,lockdown
2020-10-14,CNN,457,lockdown
2020-10-14,FOXNEWS,711,lockdown
2020-10-15,BBCNEWS,3403,lockdown
2020-10-15,CNN,513,lockdown
2020-10-15,MSNBC,89,lockdown
2020-10-15,FOXNEWS,339,lockdown
2020-10-16,KPIX,78,lockdown
2020-10-16,FOXNEWS,418,lockdown
2020-10-16,BBCNEWS,2745,lockdown
2020-10-16,CNN,178,lockdown
2020-10-17,FOXNEWS,986,lockdown
2020-10-17,CNN,209,lockdown
2020-10-17,MSNBC,5,lockdown
2020-10-17,BBCNEWS,356,lockdown
2020-10-18,KNTV,82,lockdown
2020-10-18,FOXNEWS,1096,lockdown
2020-10-18,CNN,78,lockdown
2020-10-18,MSNBC,100,lockdown
2020-10-18,BBCNEWS,2649,lockdown
2020-10-19,BBCNEWS,13160,lockdown
2020-10-19,FOXNEWS,600,lockdown
2020-10-19,CNN,239,lockdown
2020-10-20,BBCNEWS,1238,lockdown
2020-10-20,CNN,111,lockdown
2020-10-20,FOXNEWS,365,lockdown
2020-10-20,MSNBC,322,lockdown
2020-10-21,KPIX,36,lockdown
2020-10-21,BBCNEWS,400,lockdown
2020-10-21,CNN,422,lockdown
2020-10-21,FOXNEWS,37,lockdown
2020-10-22,MSNBC,122,lockdown
2020-10-22,FOXNEWS,533,lockdown
2020-10-22,BBCNEWS,2531,lockdown
2020-10-22,CNN,120,lockdown
2020-10-23,FOXNEWS,258,lockdown
2020-10-23,BBCNEWS,6609,lockdown
2020-10-23,CNN,239,lockdown
2020-10-24,BBCNEWS,5201,lockdown
2020-10-24,FOXNEWS,539,lockdown
2020-10-24,CNN,259,lockdown
2020-10-24,MSNBC,2,lockdown
2020-10-25,CNN,108,lockdown
2020-10-25,FOXNEWS,619,lockdown
2020-10-25,BBCNEWS,1975,lockdown
2020-10-26,KGO,2,lockdown
2020-10-26,CNN,1493,lockdown
2020-10-26,BBCNEWS,719,lockdown
2020-10-26,FOXNEWS,116,lockdown
2020-10-27,CNN,91,lockdown
2020-10-27,BBCNEWS,3901,lockdown
2020-10-27,FOXNEWS,290,lockdown
2020-10-28,BBCNEWS,2302,lockdown
2020-10-28,MSNBC,49,lockdown
2020-10-28,CNN,157,lockdown
2020-10-28,FOXNEWS,974,lockdown
2020-10-29,KPIX,84,lockdown
2020-10-29,FOXNEWS,1081,lockdown
2020-10-29,MSNBC,605,lockdown
2020-10-29,BBCNEWS,5492,lockdown
2020-10-29,CNN,483,lockdown
2020-10-30,KGO,4,lockdown
2020-10-30,FOXNEWS,259,lockdown
2020-10-30,BBCNEWS,3915,lockdown
2020-10-30,MSNBC,7,lockdown
2020-10-30,CNN,182,lockdown
2020-10-31,KNTV,39,lockdown
2020-10-31,BBCNEWS,22584,lockdown
2020-10-31,MSNBC,169,lockdown
2020-10-31,CNN,1195,lockdown
2020-10-31,FOXNEWS,1167,lockdown
2020-11-01,KPIX,4,lockdown
2020-11-01,FOXNEWS,484,lockdown
2020-11-01,KNTV,18,lockdown
2020-11-01,BBCNEWS,17035,lockdown
2020-11-01,MSNBC,68,lockdown
2020-11-01,CNN,463,lockdown
2020-11-02,CNN,575,lockdown
2020-11-02,FOXNEWS,615,lockdown
2020-11-02,BBCNEWS,19858,lockdown
2020-11-03,MSNBC,25,lockdown
2020-11-03,FOXNEWS,274,lockdown
2020-11-03,CNN,160,lockdown
2020-11-03,BBCNEWS,8715,lockdown
2020-11-03,KNTV,3,lockdown
2020-11-04,BBCNEWS,3459,lockdown
2020-11-05,BBCNEWS,12595,lockdown
2020-11-06,KNTV,13,lockdown
2020-11-06,BBCNEWS,4095,lockdown
2020-11-07,BBCNEWS,253,lockdown
2020-11-08,CNN,8,lockdown
2020-11-08,BBCNEWS,95,lockdown
2020-11-09,KGO,28,lockdown
2020-11-09,CNN,39,lockdown
2020-11-09,FOXNEWS,13,lockdown
2020-11-09,BBCNEWS,1088,lockdown
2020-11-10,CNN,25,lockdown
2020-11-10,FOXNEWS,430,lockdown
2020-11-10,MSNBC,10,lockdown
2020-11-10,BBCNEWS,197,lockdown
2020-11-11,BBCNEWS,2036,lockdown
2020-11-11,MSNBC,129,lockdown
2020-11-11,FOXNEWS,562,lockdown
2020-11-11,CNN,148,lockdown
2020-11-11,KNTV,5,lockdown
2020-11-11,KGO,1,lockdown
2020-11-12,MSNBC,85,lockdown
2020-11-12,FOXNEWS,1222,lockdown
2020-11-12,BBCNEWS,1596,lockdown
2020-11-12,CNN,978,lockdown
2020-11-13,MSNBC,104,lockdown
2020-11-13,KPIX,17,lockdown
2020-11-13,BBCNEWS,663,lockdown
2020-11-13,KGO,79,lockdown
2020-11-13,FOXNEWS,3699,lockdown
2020-11-13,CNN,420,lockdown
2020-11-14,CNN,482,lockdown
2020-11-14,BBCNEWS,1847,lockdown
2020-11-14,MSNBC,403,lockdown
2020-11-14,KNTV,118,lockdown
2020-11-14,FOXNEWS,2692,lockdown
2020-11-15,KNTV,227,lockdown
2020-11-15,BBCNEWS,369,lockdown
2020-11-15,MSNBC,296,lockdown
2020-11-15,CNN,750,lockdown
2020-11-15,FOXNEWS,762,lockdown
2020-11-16,KGO,179,lockdown
2020-11-16,CNN,26,lockdown
2020-11-16,FOXNEWS,737,lockdown
2020-11-16,MSNBC,450,lockdown
2020-11-16,BBCNEWS,382,lockdown
2020-11-17,FOXNEWS,1251,lockdown
2020-11-17,MSNBC,31,lockdown
2020-11-17,CNN,660,lockdown
2020-11-17,BBCNEWS,673,lockdown
2020-11-18,FOXNEWS,1677,lockdown
2020-11-18,BBCNEWS,1306,lockdown
2020-11-18,CNN,16,lockdown
2020-11-18,MSNBC,84,lockdown
2020-11-19,MSNBC,8,lockdown
2020-11-19,CNN,32,lockdown
2020-11-19,BBCNEWS,2841,lockdown
2020-11-19,FOXNEWS,459,lockdown
2020-11-20,MSNBC,83,lockdown
2020-11-20,FOXNEWS,1150,lockdown
2020-11-20,CNN,29,lockdown
2020-11-20,BBCNEWS,2679,lockdown
2020-11-20,KGO,23,lockdown
2020-11-20,KNTV,15,lockdown
2020-11-21,FOXNEWS,3502,lockdown
2020-11-21,CNN,566,lockdown
2020-11-21,MSNBC,149,lockdown
2020-11-21,BBCNEWS,416,lockdown
2020-11-22,CNN,970,lockdown
2020-11-22,BBCNEWS,5419,lockdown
2020-11-22,FOXNEWS,945,lockdown
2020-11-22,MSNBC,149,lockdown
2020-11-23,FOXNEWS,2187,lockdown
2020-11-23,BBCNEWS,19110,lockdown
2020-11-23,CNN,838,lockdown
2020-11-24,BBCNEWS,5298,lockdown
2020-11-24,CNN,403,lockdown
2020-11-24,FOXNEWS,2886,lockdown
2020-11-24,MSNBC,271,lockdown
2020-11-25,CNN,124,lockdown
2020-11-25,BBCNEWS,363,lockdown
2020-11-25,MSNBC,14,lockdown
2020-11-25,FOXNEWS,2918,lockdown
2020-11-26,BBCNEWS,9044,lockdown
2020-11-26,CNN,364,lockdown
2020-11-26,FOXNEWS,1976,lockdown
2020-11-27,CNN,328,lockdown
2020-11-27,BBCNEWS,10661,lockdown
2020-11-27,FOXNEWS,1466,lockdown
2020-11-28,MSNBC,7,lockdown
2020-11-28,BBCNEWS,2432,lockdown
2020-11-28,FOXNEWS,201,lockdown
2020-11-28,CNN,19,lockdown
2020-11-29,FOXNEWS,724,lockdown
2020-11-29,BBCNEWS,181,lockdown
2020-11-29,MSNBC,36,lockdown
2020-11-29,CNN,796,lockdown
2020-11-30,CNN,95,lockdown
2020-11-30,KPIX,6,lockdown
2020-11-30,FOXNEWS,1338,lockdown
2020-11-30,KGO,123,lockdown
2020-11-30,BBCNEWS,3507,lockdown
2020-12-01,FOXNEWS,1863,lockdown
2020-12-01,BBCNEWS,2204,lockdown
2020-12-01,KPIX,25,lockdown
2020-12-01,CNN,403,lockdown
2020-12-01,MSNBC,101,lockdown
2020-12-02,BBCNEWS,3347,lockdown
2020-12-02,FOXNEWS,1764,lockdown
2020-12-02,MSNBC,188,lockdown
2020-12-03,BBCNEWS,811,lockdown
2020-12-03,KNTV,1,lockdown
2020-12-03,FOXNEWS,2941,lockdown
2020-12-03,MSNBC,136,lockdown
2020-12-03,CNN,198,lockdown
2020-12-04,FOXNEWS,4198,lockdown
2020-12-04,MSNBC,24,lockdown
2020-12-04,BBCNEWS,89,lockdown
2020-12-05,FOXNEWS,3244,lockdown
2020-12-05,MSNBC,62,lockdown
2020-12-05,BBCNEWS,459,lockdown
2020-12-05,KNTV,27,lockdown
2020-12-06,CNN,88,lockdown
2020-12-06,MSNBC,111,lockdown
2020-12-06,KNTV,263,lockdown
2020-12-06,FOXNEWS,2176,lockdown
2020-12-07,MSNBC,156,lockdown
2020-12-07,KGO,200,lockdown
2020-12-07,BBCNEWS,1670,lockdown
2020-12-07,FOXNEWS,5974,lockdown
2020-12-07,CNN,434,lockdown
2020-12-08,BBCNEWS,296,lockdown
2020-12-08,KGO,2,lockdown
2020-12-08,FOXNEWS,4424,lockdown
2020-12-08,CNN,106,lockdown
2020-12-08,KNTV,115,lockdown
2020-12-08,MSNBC,752,lockdown
2020-12-09,BBCNEWS,55,lockdown
2020-12-09,KGO,1,lockdown
2020-12-09,FOXNEWS,3085,lockdown
2020-12-09,MSNBC,12,lockdown
2020-12-09,CNN,42,lockdown
2020-12-10,MSNBC,61,lockdown
2020-12-10,BBCNEWS,173,lockdown
2020-12-10,FOXNEWS,1918,lockdown
2020-12-10,CNN,8,lockdown
2020-12-11,CNN,23,lockdown
2020-12-11,FOXNEWS,1528,lockdown
2020-12-11,BBCNEWS,262,lockdown
2020-12-12,BBCNEWS,4,lockdown
2020-12-12,CNN,58,lockdown
2020-12-12,FOXNEWS,1599,lockdown
2020-12-13,CNN,367,lockdown
2020-12-13,BBCNEWS,853,lockdown
2020-12-13,FOXNEWS,774,lockdown
2020-12-14,BBCNEWS,172,lockdown
2020-12-14,FOXNEWS,991,lockdown
2020-12-14,MSNBC,14,lockdown
2020-12-14,CNN,469,lockdown
2020-12-15,BBCNEWS,922,lockdown
2020-12-15,FOXNEWS,1480,lockdown
2020-12-15,CNN,203,lockdown
2020-12-16,FOXNEWS,1407,lockdown
2020-12-16,MSNBC,8,lockdown
2020-12-16,BBCNEWS,4357,lockdown
2020-12-16,CNN,235,lockdown
2020-12-17,CNN,83,lockdown
2020-12-17,BBCNEWS,3846,lockdown
2020-12-17,FOXNEWS,1039,lockdown
2020-12-17,MSNBC,8,lockdown
2020-12-18,CNN,41,lockdown
2020-12-18,BBCNEWS,6834,lockdown
2020-12-18,MSNBC,1,lockdown
2020-12-18,FOXNEWS,1007,lockdown
2020-12-19,CNN,1140,lockdown
2020-12-19,FOXNEWS,2377,lockdown
2020-12-19,MSNBC,14,lockdown
2020-12-19,BBCNEWS,6187,lockdown
2020-12-20,CNN,741,lockdown
2020-12-20,BBCNEWS,1759,lockdown
2020-12-20,FOXNEWS,2053,lockdown
2020-12-20,MSNBC,94,lockdown
2020-12-21,MSNBC,392,lockdown
2020-12-21,BBCNEWS,276,lockdown
2020-12-21,CNN,84,lockdown
2020-12-21,FOXNEWS,2481,lockdown
2020-12-22,FOXNEWS,2018,lockdown
2020-12-22,MSNBC,105,lockdown
2020-12-22,BBCNEWS,373,lockdown
2020-12-22,KNTV,12,lockdown
2020-12-22,KGO,39,lockdown
2020-12-23,FOXNEWS,1644,lockdown
2020-12-23,KNTV,17,lockdown
2020-12-23,BBCNEWS,58,lockdown
2020-12-24,BBCNEWS,10,lockdown
2020-12-24,FOXNEWS,1067,lockdown
2020-12-24,KPIX,82,lockdown
2020-12-24,MSNBC,331,lockdown
2020-12-25,FOXNEWS,786,lockdown
2020-12-25,MSNBC,11,lockdown
2020-12-25,BBCNEWS,153,lockdown
2020-12-25,CNN,9,lockdown
2020-12-26,FOXNEWS,1527,lockdown
2020-12-26,CNN,42,lockdown
2020-12-26,BBCNEWS,3567,lockdown
2020-12-27,MSNBC,67,lockdown
2020-12-27,FOXNEWS,1097,lockdown
2020-12-27,CNN,350,lockdown
2020-12-27,BBCNEWS,1729,lockdown
2020-12-28,FOXNEWS,2476,lockdown
2020-12-28,MSNBC,31,lockdown
2020-12-28,CNN,193,lockdown
2020-12-28,BBCNEWS,47,lockdown
2020-12-29,FOXNEWS,3484,lockdown
2020-12-29,CNN,66,lockdown
2020-12-29,BBCNEWS,128,lockdown
2020-12-30,BBCNEWS,231,lockdown
2020-12-30,FOXNEWS,1927,lockdown
2020-12-31,MSNBC,8,lockdown
2020-12-31,CNN,546,lockdown
2020-12-31,FOXNEWS,1935,lockdown
2020-12-31,BBCNEWS,62,lockdown
2021-01-01,FOXNEWS,401,lockdown
2021-01-01,KPIX,9,lockdown
2021-01-01,BBCNEWS,36,lockdown
2021-01-01,CNN,31,lockdown
2021-01-01,KNTV,9,lockdown
2021-01-02,CNN,38,lockdown
2021-01-02,FOXNEWS,1007,lockdown
2021-01-03,CNN,93,lockdown
2021-01-03,FOXNEWS,144,lockdown
2021-01-03,MSNBC,15,lockdown
2021-01-03,BBCNEWS,6939,lockdown
2021-01-04,FOXNEWS,1164,lockdown
2021-01-04,CNN,148,lockdown
2021-01-04,KGO,52,lockdown
2021-01-04,BBCNEWS,17110,lockdown
2021-01-04,MSNBC,268,lockdown
2021-01-05,BBCNEWS,26842,lockdown
2021-01-05,KGO,75,lockdown
2021-01-05,KPIX,8,lockdown
2021-01-05,FOXNEWS,751,lockdown
2021-01-05,KNTV,85,lockdown
2021-01-05,MSNBC,715,lockdown
2021-01-05,CNN,1165,lockdown
2021-01-06,FOXNEWS,1250,lockdown
2021-01-06,BBCNEWS,16732,lockdown
2021-01-06,MSNBC,71,lockdown
2021-01-06,CNN,539,lockdown
2021-01-07,MSNBC,11,lockdown
2021-01-07,CNN,333,lockdown
2021-01-07,BBCNEWS,5837,lockdown
2021-01-07,FOXNEWS,67,lockdown
2021-01-08,BBCNEWS,4252,lockdown
2021-01-08,MSNBC,12,lockdown
2021-01-08,CNN,76,lockdown
2021-01-09,CNN,16,lockdown
2021-01-09,FOXNEWS,231,lockdown
2021-01-09,BBCNEWS,5023,lockdown
2021-01-10,MSNBC,321,lockdown
2021-01-10,FOXNEWS,19,lockdown
2021-01-10,BBCNEWS,3137,lockdown
2021-01-10,CNN,125,lockdown
2021-01-11,MSNBC,264,lockdown
2021-01-11,CNN,107,lockdown
2021-01-11,FOXNEWS,331,lockdown
2021-01-11,BBCNEWS,4303,lockdown
2021-01-12,MSNBC,533,lockdown
2021-01-12,CNN,8,lockdown
2021-01-12,BBCNEWS,6587,lockdown
