f0_,station,f1_,f2_
2020-09-04,FOXNEWS,30,delta
2020-09-04,BBCNEWS,5,delta
2020-09-04,MSNBC,2,delta
2020-09-05,CNN,1,delta
2020-09-05,FOXNEWS,73,delta
2020-09-05,MSNBC,11,delta
2020-09-05,BBCNEWS,5,delta
2020-09-06,FOXNEWS,36,delta
2020-09-06,CNN,23,delta
2020-09-06,BBCNEWS,5,delta
2020-09-07,MSNBC,2,delta
2020-09-08,MSNBC,1,delta
2020-09-08,KNTV,1,delta
2020-09-09,FOXNEWS,1,delta
2020-09-10,BBCNEWS,9,delta
2020-09-10,MSNBC,1,delta
2020-09-11,FOXNEWS,135,delta
2020-09-12,FOXNEWS,34,delta
2020-09-12,MSNBC,3,delta
2020-09-13,BBCNEWS,27,delta
2020-09-14,MSNBC,32,delta
2020-09-15,FOXNEWS,18,delta
2020-09-15,CNN,6,delta
2020-09-15,MSNBC,32,delta
2020-09-18,FOXNEWS,14,delta
2020-09-18,CNN,2,delta
2020-09-20,FOXNEWS,5,delta
2020-09-21,CNN,12,delta
2020-09-21,KPIX,2,delta
2020-09-21,FOXNEWS,16,delta
2020-09-22,BBCNEWS,3,delta
2020-09-23,CNN,4,delta
2020-09-23,FOXNEWS,2,delta
2020-09-24,MSNBC,2,delta
2020-09-25,KNTV,11,delta
2020-09-26,MSNBC,3,delta
2020-09-27,KPIX,1,delta
2020-09-27,MSNBC,14,delta
2020-09-28,MSNBC,2,delta
2020-09-29,CNN,4,delta
2020-09-30,KNTV,3,delta
2020-09-30,CNN,38,delta
2020-09-30,FOXNEWS,68,delta
2020-10-01,MSNBC,17,delta
2020-10-01,FOXNEWS,50,delta
2020-10-01,KNTV,2,delta
2020-10-01,CNN,644,delta
2020-10-03,KNTV,2,delta
2020-10-03,BBCNEWS,5,delta
2020-10-03,FOXNEWS,16,delta
2020-10-04,KPIX,7,delta
2020-10-04,FOXNEWS,19,delta
2020-10-04,BBCNEWS,4,delta
2020-10-05,CNN,155,delta
2020-10-05,MSNBC,3,delta
2020-10-05,FOXNEWS,66,delta
2020-10-06,BBCNEWS,25,delta
2020-10-06,KGO,20,delta
2020-10-06,FOXNEWS,736,delta
2020-10-06,MSNBC,161,delta
2020-10-06,CNN,408,delta
2020-10-07,CNN,1131,delta
2020-10-07,KPIX,8,delta
2020-10-07,BBCNEWS,128,delta
2020-10-07,KGO,23,delta
2020-10-07,FOXNEWS,1135,delta
2020-10-07,MSNBC,141,delta
2020-10-07,KNTV,54,delta
2020-10-08,KGO,16,delta
2020-10-08,MSNBC,249,delta
2020-10-08,FOXNEWS,4341,delta
2020-10-08,KNTV,108,delta
2020-10-08,CNN,797,delta
2020-10-08,BBCNEWS,22,delta
2020-10-09,BBCNEWS,51,delta
2020-10-09,KPIX,7,delta
2020-10-09,CNN,25931,delta
2020-10-09,KNTV,131,delta
2020-10-09,FOXNEWS,36454,delta
2020-10-09,MSNBC,1481,delta
2020-10-09,KGO,159,delta
2020-10-10,KNTV,452,delta
2020-10-10,MSNBC,850,delta
2020-10-10,KPIX,224,delta
2020-10-10,CNN,7627,delta
2020-10-10,FOXNEWS,6954,delta
2020-10-10,BBCNEWS,1178,delta
2020-10-11,KGO,94,delta
